Time,R0,HospitalLag,Dead,Susceptible,Hospital,RecoveredMild,RecoveredSevere,RecoveredTotal,Infected,Exposed,Sum,Run
2020-06-30 00:36:00.000002,0.9960000000000004,8,1.5245746206243014,277643.39124951785,4.664620448823426,185.18633283742912,4.859489504775499,190.04582234220462,64.5217514822603,30.541111486229138,278000.00000000175,2
2020-07-01 00:36:00.000002,1.024,8,1.5744922342651775,277636.98358425376,4.760751938707281,190.955426178311,5.031625920971367,195.98705209928238,64.22152392163186,30.812534103453856,278000.0000000019,2
2020-07-02 00:36:00.000002,1.0520000000000005,8,1.6250457617685623,277630.42232647527,4.852545805713681,196.75341200370622,5.2075700773029014,201.96098208100912,64.01040146603913,31.1740874947461,278000.0000000018,2
2020-07-03 00:36:00.000002,1.08,8,1.6761976077387521,277623.6991213623,4.940155559462625,202.57604782098073,5.387158203093968,207.96320602407474,63.896163467759045,31.61702661513157,278000.00000000175,2
2020-07-04 00:36:00.000002,1.1079999999999997,8,1.7279161460161623,277616.8041147195,5.023794933839766,208.4202586041106,5.5702290554026925,213.99048765951326,63.884481021895105,32.13554817951018,278000.0000000018,2
2020-07-05 00:36:00.000002,1.1360000000000001,8,1.780175708702344,277609.7260718188,5.103728883917235,214.28408252700856,5.756626580702836,220.0407091077114,63.97961268803031,32.7261504934801,278000.00000000163,2
2020-07-06 00:36:00.000002,1.1639999999999997,8,1.8329565123699476,277602.4524518891,5.180265467328467,220.1666096711877,5.946202234294895,226.1128119054826,64.18492791295826,33.38714938310847,278000.0000000017,2
2020-07-07 00:36:00.000002,1.1920000000000002,8,1.886244547640209,277594.96944555343,5.253748679014423,226.06791865920377,6.138816974047902,232.20673563325167,64.50330074327036,34.118315338181624,278000.0000000016,2
2020-07-08 00:36:00.000002,1.2199999999999998,8,1.9400314513528676,277587.2619810011,5.3245522515766766,231.98901465976465,6.334342954202613,238.32335761396726,64.93740649837041,34.920604679878245,278000.00000000163,2
2020-07-09 00:36:00.000002,1.2480000000000002,8,1.9943143753634647,277579.3137033853,5.393074396532941,237.93177110637058,6.532664950040892,244.46443605641147,65.48994640404874,35.795963657564585,278000.0000000017,2
2020-07-10 00:36:00.000002,1.2759999999999998,8,2.0490958621599074,277571.1069308508,5.459733439051144,243.89887667044547,6.733681546487277,250.63255821693275,66.16381927681422,36.74718918689268,278000.00000000175,2
2020-07-11 00:36:00.000002,1.3040000000000003,8,2.104383734670532,277562.6225896799,5.524964286131939,249.89378845682222,6.937306124070888,256.83109458089314,66.96225481338138,37.777833721885926,278000.0000000017,2
2020-07-12 00:36:00.000002,1.3319999999999999,8,2.1601910055914284,277553.84013027087,5.589215662681001,255.92069198679468,7.14346767480423,263.0641596615989,67.88891957299013,38.89214471838784,278000.0000000017,2
2020-07-13 00:36:00.000002,1.3600000000000003,8,2.2165358101025405,277544.7374250099,5.652948049235942,261.9844682581935,7.352111478909562,269.336579737103,68.94800410274466,40.09503146608972,278000.0000000017,2
2020-07-14 00:36:00.000002,1.388,8,2.2734413648259726,277535.2906485426,5.716632257672071,268.090667990215,7.563199671284624,275.6538676614997,70.14429766007993,41.3920538790393,278000.0000000018,2
2020-07-15 00:36:00.000002,1.4160000000000004,8,2.3309359551974924,277525.4741404668,5.780748585846635,274.2454930482991,7.7767117243860255,282.02220477268514,71.48325548532331,42.789429250412766,278000.00000000175,2
2020-07-16 00:36:00.000002,1.444,8,2.3890529529912325,277515.2602500479,5.845786498030196,280.455784982772,7.9926448719856324,288.44842985475765,72.97106245735038,44.29405408448609,278000.00000000175,2
2020-07-17 00:36:00.000002,1.4720000000000004,8,2.447830865497061,277504.61916217237,5.912244784548398,286.7290205905076,8.211014496130405,294.940035086638,74.61469613854555,45.91353898718154,278000.0000000016,2
2020-07-18 00:36:00.000002,1.5,8,2.5073134177546423,277493.5187034065,5.980632160930553,293.0733144114644,8.431854497681671,301.5051689091461,76.42199161392489,47.656255281788056,278000.0000000014,2
